	addr	lat	long
419	150 old studio rd, new canaan, ct 06840	41.135102	-73.498131
420	166 old studio rd, new canaan, ct 06840	41.13427	-73.496842
421	156 old studio rd, new canaan, ct 06840	41.134181	-73.497442
422	94 old studio rd, new canaan, ct 06840	41.132545	-73.498549
423	17 old stamford rd unit 17, new canaan, ct 06840	41.137249	-73.494854
424	15 old stamford rd unit 15, new canaan, ct 06840	41.137403	-73.494747
425	13 old stamford rd #13, new canaan, ct 06840	41.137365	-73.494639
426	11 old stamford rd unit 11, new canaan, ct 06840	41.137411	-73.494484
427	27 summit ridge rd, new canaan, ct 06840	41.128121	-73.495358
428	41 summit ridge rd, new canaan, ct 06840	41.128071	-73.496157
429	96 richmond hill rd, new canaan, ct 06840	41.142152	-73.498647
430	48 marshall ridge rd, new canaan, ct 06840	41.140005	-73.498776
431	98 old studio rd, new canaan, ct 06840	41.13309	-73.498456
432	18 sunrise ave, new canaan, ct 06840	41.141241	-73.500005
433	24 sunrise ave, new canaan, ct 06840	41.141339	-73.4997719
434	32 sunrise ave, new canaan, ct 06840	41.141584	-73.499186
435	46 sunrise ave, new canaan, ct 06840	41.14114	-73.498617
436	52 sunrise ave, new canaan, ct 06840	41.140937	-73.49843
437	64 sunrise ave, new canaan, ct 06840	41.140379	-73.498819
438	78 sunrise ave, new canaan, ct 06840	41.14023	-73.499377
439	82 sunrise ave, new canaan, ct 06840	41.140154	-73.499671
440	44 marshall ridge rd, new canaan, ct 06840	41.140066	-73.500007
441	72 sunrise ave, new canaan, ct 06840	41.140288	-73.499158
442	650 frogtown rd, new canaan, ct 06840	41.129917	-73.521637
443	413 ponus rdg, new canaan, ct 06840	41.128106	-73.519979
444	98 indian waters dr, new canaan, ct 06840	41.131427	-73.50804
445	498 frogtown rd, new canaan, ct 06840	41.132268	-73.5154359
446	470 frogtown rd, new canaan, ct 06840	41.133368	-73.5150309
447	560 frogtown rd, new canaan, ct 06840	41.130489	-73.517612
448	210 indian waters dr, new canaan, ct 06840	41.129676	-73.5115749
449	128 indian waters dr, new canaan, ct 06840	41.130963	-73.50718
450	154 indian waters dr, new canaan, ct 06840	41.13024	-73.508438
451	157 indian waters dr, new canaan, ct 06840	41.130593	-73.509233
452	174 indian waters dr, new canaan, ct 06840	41.129773	-73.509858
453	32 thurton dr, new canaan, ct 06840	41.128359	-73.519146
454	85 thurton dr, new canaan, ct 06840	41.128165	-73.516702
455	47 thurton dr, new canaan, ct 06840	41.127876	-73.518002
456	31 thurton dr, new canaan, ct 06840	41.127649	-73.51866
457	588 weed st, new canaan, ct 06840	41.139346	-73.504924
458	7 thurton dr, new canaan, ct 06840	41.1273709	-73.519499
459	426 frogtown rd, new canaan, ct 06840	41.13538	-73.514716
460	378 frogtown rd, new canaan, ct 06840	41.136358	-73.514343
461	17 hanford ln, new canaan, ct 06840	41.136517	-73.51302
462	25 hanford ln, new canaan, ct 06840	41.137393	-73.5129539
463	346 frogtown rd, new canaan, ct 06840	41.137092	-73.514184
464	7 jelliff mill rd, new canaan, ct 06840	41.119024	-73.499287
465	108 weed st, new canaan, ct 06840	41.124523	-73.500779
466	36 knapp ln, new canaan, ct 06840	41.1265349	-73.503478
467	241 spring water ln, new canaan, ct 06840	41.124709	-73.5061
468	337 spring water ln, new canaan, ct 06840	41.127128	-73.509306
469	351 spring water ln, new canaan, ct 06840	41.126758	-73.5101339
470	253 spring water ln, new canaan, ct 06840	41.125076	-73.506253
471	171 spring water ln, new canaan, ct 06840	41.123875	-73.505771
472	68 welles ln, new canaan, ct 06840	41.131676	-73.511431
473	69 welles ln, new canaan, ct 06840	41.1307479	-73.513292
474	122 weed st, new canaan, ct 06840	41.12487	-73.501765
475	63 adams ln, new canaan, ct 06840	41.126576	-73.512013
476	25 adams ln, new canaan, ct 06840	41.12637	-73.511006
477	154 thurton dr, new canaan, ct 06840	41.129944	-73.513498
478	313 spring water ln, new canaan, ct 06840	41.126483	-73.508718
479	151 thurton dr, new canaan, ct 06840	41.129112	-73.513077
480	295 spring water ln, new canaan, ct 06840	41.126513	-73.50747
481	102 bickford ln, new canaan, ct 06840	41.121059	-73.500469
482	145 thurton dr, new canaan, ct 06840	41.127833	-73.515173
483	143 thurton dr, new canaan, ct 06840	41.127629	-73.514599
484	141 thurton dr, new canaan, ct 06840	41.128006	-73.513727
485	139 thurton dr, new canaan, ct 06840	41.128441	-73.512764
486	131 thurton dr, new canaan, ct 06840	41.128697	-73.514438
487	191 parish rd, new canaan, ct 06840	41.134542	-73.510771
488	189 parish rd, new canaan, ct 06840	41.135295	-73.511031
489	156 thurton dr, new canaan, ct 06840	41.130459	-73.512306
490	337 ponus rdg, new canaan, ct 06840	41.1253849	-73.5194198
491	349 ponus rdg, new canaan, ct 06840	41.1258982	-73.5195512
492	108 knapp ln, new canaan, ct 06840	41.128189	-73.505816
493	202 weed st, new canaan, ct 06840	41.127645	-73.501839
494	22 knapp ln, new canaan, ct 06840	41.12759	-73.502386
495	38 knapp ln, new canaan, ct 06840	41.127516	-73.503152
496	84 knapp ln, new canaan, ct 06840	41.128316	-73.504901
497	44 knapp ln, new canaan, ct 06840	41.1274609	-73.5036609
498	436 weed st, new canaan, ct 06840	41.1347809	-73.5042239
499	68 indian waters dr, new canaan, ct 06840	41.130992	-73.506155
500	377 ponus rdg, new canaan, ct 06840	41.127207	-73.517191
501	379 ponus rdg, new canaan, ct 06840	41.127434	-73.516773
502	39 driftway ln, new canaan, ct 06840	41.127451	-73.506652
503	466 spring water ln, new canaan, ct 06840	41.129503	-73.508659
504	454 spring water ln, new canaan, ct 06840	41.1292339	-73.5093179
505	434 spring water ln, new canaan, ct 06840	41.128922	-73.51002
506	420 spring water ln, new canaan, ct 06840	41.128564	-73.5106799
507	402 spring water ln, new canaan, ct 06840	41.1281589	-73.511436
508	296 frogtown rd, new canaan, ct 06840	41.139022	-73.512393
509	66 welles ln, new canaan, ct 06840	41.132366	-73.5123009
510	512 frogtown rd, new canaan, ct 06840	41.131655	-73.514743
511	30 welles ln, new canaan, ct 06840	41.132679	-73.51401
512	224 frogtown rd, new canaan, ct 06840	41.140485	-73.512141
513	11 bickford ln, new canaan, ct 06840	41.12346	-73.500663
514	33 bickford ln, new canaan, ct 06840	41.123328	-73.501602
515	45 bickford ln, new canaan, ct 06840	41.122727	-73.502587
516	59 bickford ln, new canaan, ct 06840	41.122223	-73.502455
517	63 bickford ln, new canaan, ct 06840	41.121767	-73.502124
518	569 old stamford rd, new canaan, ct 06840	41.120333	-73.4995299
519	2 weed st, new canaan, ct 06840	41.1209429	-73.499733
520	116 bickford ln, new canaan, ct 06840	41.120422	-73.500296
521	127 bickford ln, new canaan, ct 06840	41.119741	-73.500972
522	115 bickford ln, new canaan, ct 06840	41.120374	-73.501892
523	486 spring water ln, new canaan, ct 06840	41.1299629	-73.507143
524	109 knapp ln, new canaan, ct 06840	41.1292509	-73.506115
525	489 spring water ln, new canaan, ct 06840	41.128709	-73.5075559
526	152 weed st, new canaan, ct 06840	41.125883	-73.501728
527	85 bickford ln, new canaan, ct 06840	41.121277	-73.502508
528	65 adams ln, new canaan, ct 06840	41.127474	-73.512783
529	79 adams ln, new canaan, ct 06840	41.126859	-73.513302
530	119 adams ln, new canaan, ct 06840	41.126045	-73.51497
531	181 adams ln, new canaan, ct 06840	41.125019	-73.517713
532	175 adams ln, new canaan, ct 06840	41.125644	-73.517875
533	177 adams ln, new canaan, ct 06840	41.126154	-73.517868
534	133 spring water ln, new canaan, ct 06840	41.12296	-73.503932
535	170 weed st, new canaan, ct 06840	41.1257342	-73.5046659
536	173 adams ln, new canaan, ct 06840	41.126595	-73.515742
537	143 adams ln, new canaan, ct 06840	41.125728	-73.515663
538	136 weed st, new canaan, ct 06840	41.125405	-73.50148
539	142 weed st, new canaan, ct 06840	41.125394	-73.502287
540	32 knapp ln, new canaan, ct 06840	41.126864	-73.504666
541	259 spring water ln, new canaan, ct 06840	41.12525	-73.505386
542	261 spring water ln, new canaan, ct 06840	41.1246	-73.505199
543	269 spring water ln, new canaan, ct 06840	41.125782	-73.5061319
544	141 spring water ln, new canaan, ct 06840	41.123036	-73.5046969
545	125 spring water ln, new canaan, ct 06840	41.122285	-73.504307
546	77 spring water ln, new canaan, ct 06840	41.1224909	-73.503631
547	97 spring water ln, new canaan, ct 06840	41.121634	-73.503703
548	78 thurton dr, new canaan, ct 06840	41.128917	-73.517177
549	113 thurton dr, new canaan, ct 06840	41.128573	-73.515361
550	61 thurton dr, new canaan, ct 06840	41.128034	-73.517388
551	494 weed st, new canaan, ct 06840	41.136719	-73.503566
552	78 frogtown rd, new canaan, ct 06840	41.1411609	-73.50646
553	138 frogtown rd, new canaan, ct 06840	41.141051	-73.507926
554	140 frogtown rd, new canaan, ct 06840	41.139655	-73.507287
555	598 weed st, new canaan, ct 06840	41.140075	-73.503506
556	20 hanford ln, new canaan, ct 06840	41.1383889	-73.512416
557	540 frogtown rd, new canaan, ct 06840	41.130774	-73.516852
558	550 frogtown rd, new canaan, ct 06840	41.130179	-73.51618
559	552 frogtown rd, new canaan, ct 06840	41.12973	-73.515925
560	510 weed st, new canaan, ct 06840	41.137073	-73.504767
561	518 weed st, new canaan, ct 06840	41.13839	-73.50617
562	516 weed st, new canaan, ct 06840	41.13846	-73.505154
563	514 weed st, new canaan, ct 06840	41.138576	-73.504369
564	149 parish rd, new canaan, ct 06840	41.137303	-73.51191
565	626 frogtown rd, new canaan, ct 06840	41.129618	-73.520819
566	626 weed st, new canaan, ct 06840	41.141249	-73.503386
567	44 frogtown rd, new canaan, ct 06840	41.140984	-73.5052369
568	28 frogtown rd, new canaan, ct 06840	41.141383	-73.504236
569	652 weed st, new canaan, ct 06840	41.1417379	-73.503458
570	624 weed st, new canaan, ct 06840	41.140879	-73.504087
571	375 ponus rdg, new canaan, ct 06840	41.126942	-73.518291
572	434 frogtown rd, new canaan, ct 06840	41.133829	-73.51387
573	499 spring water ln, new canaan, ct 06840	41.128085	-73.507186
574	50 thurton dr, new canaan, ct 06840	41.128591	-73.518514
575	319 ponus rdg, new canaan, ct 06840	41.1247092	-73.5191988
576	24 parish rd, new canaan, ct 06840	41.141198	-73.509414
577	36 parish rd, new canaan, ct 06840	41.140718	-73.50942
578	52 parish rd, new canaan, ct 06840	41.140254	-73.509326
579	66 parish rd, new canaan, ct 06840	41.139822	-73.509161
580	82 parish rd, new canaan, ct 06840	41.139367	-73.508915
581	92 parish rd, new canaan, ct 06840	41.138864	-73.508655
582	97 parish rd, new canaan, ct 06840	41.138489	-73.509565
583	81 parish rd, new canaan, ct 06840	41.1389179	-73.509913
584	65 parish rd, new canaan, ct 06840	41.139449	-73.510222
585	21 parish rd, new canaan, ct 06840	41.140848	-73.510414
586	124 parish rd, new canaan, ct 06840	41.137419	-73.509288
587	121 parish rd, new canaan, ct 06840	41.138103	-73.5101339
588	75 parish rd, new canaan, ct 06840	41.138616	-73.51074
589	73 parish rd, new canaan, ct 06840	41.139164	-73.511023
590	6 parish rd, new canaan, ct 06840	41.1416899	-73.509601
591	246 weed st, new canaan, ct 06840	41.128993	-73.50227
592	228 weed st, new canaan, ct 06840	41.128286	-73.50203
593	89 knapp ln, new canaan, ct 06840	41.129112	-73.504901
594	290 weed st, new canaan, ct 06840	41.13069	-73.502077
595	42 indian waters dr, new canaan, ct 06840	41.130391	-73.504533
596	252 weed st, new canaan, ct 06840	41.129517	-73.503169
597	266 weed st, new canaan, ct 06840	41.129751	-73.502173
598	27 indian waters dr, new canaan, ct 06840	41.131861	-73.504422
599	104 indian waters dr, new canaan, ct 06840	41.130694	-73.503403
600	7 indian waters dr, new canaan, ct 06840	41.132049	-73.503538
601	52 indian waters dr, new canaan, ct 06840	41.130247	-73.505591
602	62 knapp ln, new canaan, ct 06840	41.12807	-73.504063
603	50 knapp ln, new canaan, ct 06840	41.127804	-73.504493
604	30 knapp ln, new canaan, ct 06840	41.127552	-73.502741
605	61 knapp ln, new canaan, ct 06840	41.128498	-73.503337
606	69 knapp ln, new canaan, ct 06840	41.12896	-73.503648
607	182 weed st, new canaan, ct 06840	41.126776	-73.502034
608	835 ponus rdg, new canaan, ct 06840	41.141339	-73.526595
609	49 winfield ln, new canaan, ct 06840	41.1407079	-73.524984
610	815 ponus rdg, new canaan, ct 06840	41.140412	-73.526349
611	799 ponus rdg, new canaan, ct 06840	41.139923	-73.526948
612	605 ponus rdg, new canaan, ct 06840	41.1339309	-73.523854
613	585 ponus rdg, new canaan, ct 06840	41.133229	-73.523527
614	24 llewellyn dr, new canaan, ct 06840	41.140501	-73.514445
615	8 wing rd, new canaan, ct 06840	41.136418	-73.521305
616	344 wahackme rd, new canaan, ct 06840	41.1472996	-73.5215477
617	326 wahackme rd, new canaan, ct 06840	41.146569	-73.520886
618	304 wahackme rd, new canaan, ct 06840	41.146512	-73.519809
619	49 dogwood ln, new canaan, ct 06840	41.145548	-73.520386
620	59 dogwood ln, new canaan, ct 06840	41.144867	-73.520503
621	91 dogwood ln, new canaan, ct 06840	41.144123	-73.520537
622	46 dogwood ln, new canaan, ct 06840	41.14546	-73.51859
623	98 dogwood ln, new canaan, ct 06840	41.1430719	-73.519551
624	97 dogwood ln, new canaan, ct 06840	41.1431449	-73.520438
625	705 ponus rdg, new canaan, ct 06840	41.1371496	-73.5251985
626	683 ponus rdg, new canaan, ct 06840	41.136444	-73.52525
627	881 ponus rdg, new canaan, ct 06840	41.142643	-73.526912
628	39 arrowhead trl, new canaan, ct 06840	41.142863	-73.525729
629	61 bridle path ln, new canaan, ct 06840	41.143182	-73.518523
630	56 winfield ln, new canaan, ct 06840	41.1419	-73.5251959
631	140 llewellyn dr, new canaan, ct 06840	41.141426	-73.517753
632	87 llewellyn dr, new canaan, ct 06840	41.143553	-73.515247
633	18 carriage ln, new canaan, ct 06840	41.140559	-73.515441
634	87 arrowhead trl, new canaan, ct 06840	41.143697	-73.52175
635	40 carriage ln, new canaan, ct 06840	41.139788	-73.518222
636	39 carriage ln, new canaan, ct 06840	41.140421	-73.51832
637	38 carriage ln, new canaan, ct 06840	41.140147	-73.516819
638	85 arrowhead trl, new canaan, ct 06840	41.14345	-73.522773
639	82 arrowhead trl, new canaan, ct 06840	41.144236	-73.52406
640	64 arrowhead trl, new canaan, ct 06840	41.143966	-73.525283
641	913 ponus rdg, new canaan, ct 06840	41.143695	-73.526655
642	747 ponus rdg, new canaan, ct 06840	41.138274	-73.526109
643	440 wahackme rd, new canaan, ct 06840	41.146832	-73.525752
644	418 wahackme rd, new canaan, ct 06840	41.146717	-73.524635
645	963 ponus rdg, new canaan, ct 06840	41.146112	-73.525715
646	36 bennington pl, new canaan, ct 06840	41.138622	-73.524711
647	60 bennington pl, new canaan, ct 06840	41.138553	-73.523562
648	70 bennington pl, new canaan, ct 06840	41.1389939	-73.522694
649	72 bennington pl, new canaan, ct 06840	41.138383	-73.52236
650	719 ponus rdg, new canaan, ct 06840	41.137582	-73.525537
651	100 winfield ln, new canaan, ct 06840	41.142325	-73.521133
652	931 ponus rdg, new canaan, ct 06840	41.144413	-73.526621
653	525 frogtown rd, new canaan, ct 06840	41.132075	-73.5173219
654	327 frogtown rd, new canaan, ct 06840	41.137994	-73.515066
655	313 frogtown rd, new canaan, ct 06840	41.13882	-73.513986
656	113 bennington pl, new canaan, ct 06840	41.1372267	-73.5195026
657	132 wing rd, new canaan, ct 06840	41.136618	-73.519193
658	110 bennington pl, new canaan, ct 06840	41.138041	-73.521258
659	353 frogtown rd, new canaan, ct 06840	41.1375495	-73.5147174
660	359 frogtown rd, new canaan, ct 06840	41.136856	-73.517005
661	371 frogtown rd, new canaan, ct 06840	41.136697	-73.515779
662	75 arrowhead trl, new canaan, ct 06840	41.143277	-73.52372
663	382 wahackme rd, new canaan, ct 06840	41.1455569	-73.5221229
664	2 wing rd, new canaan, ct 06840	41.135595	-73.523179
665	112 bennington pl, new canaan, ct 06840	41.138722	-73.5199389
666	114 bennington pl, new canaan, ct 06840	41.137722	-73.5201155
667	388 wahackme rd, new canaan, ct 06840	41.146434	-73.523683
668	153 bridle path ln, new canaan, ct 06840	41.144242	-73.514014
669	189 bridle path ln, new canaan, ct 06840	41.143599	-73.513975
670	1038 ponus rdg, new canaan, ct 06840	41.147789	-73.528585
671	756 ponus rdg, new canaan, ct 06840	41.138203	-73.527657
672	734 ponus rdg, new canaan, ct 06840	41.13744	-73.52727
673	1062 ponus rdg, new canaan, ct 06840	41.148565	-73.528783
674	982 ponus rdg, new canaan, ct 06840	41.146073	-73.52809
675	240 davenport ridge rd, new canaan, ct 06840	41.126762	-73.5235299
676	278 davenport ridge rd, new canaan, ct 06840	41.127052	-73.52143
677	394 ponus rdg, new canaan, ct 06840	41.1273709	-73.520759
678	524 ponus rdg, new canaan, ct 06840	41.130718	-73.524563
679	714 ponus rdg, new canaan, ct 06840	41.136103	-73.527635
680	716 ponus rdg, new canaan, ct 06840	41.136607	-73.528102
681	652 ponus rdg, new canaan, ct 06840	41.134972	-73.5261699
682	49 bartling dr, new canaan, ct 06840	41.13489	-73.528146
683	742 ponus rdg, new canaan, ct 06840	41.137846	-73.52893
684	718 ponus rdg, new canaan, ct 06840	41.136317	-73.528466
685	434 ponus rdg, new canaan, ct 06840	41.12777	-73.521722
686	508 ponus rdg, new canaan, ct 06840	41.130226	-73.524229
687	494 ponus rdg, new canaan, ct 06840	41.129589	-73.524152
688	576 ponus rdg, new canaan, ct 06840	41.132283	-73.525023
689	970 ponus rdg, new canaan, ct 06840	41.14567	-73.528975
690	543 cascade rd, new canaan, ct 06840	41.148314	-73.532106
691	966 ponus rdg, new canaan, ct 06840	41.144825	-73.529074
692	ponus rdg, new canaan, ct 06840	41.1495859	-73.5287099
693	612 ponus rdg, new canaan, ct 06840	41.133632	-73.525909
694	604 ponus rdg, new canaan, ct 06840	41.133151	-73.526977
695	40 bartling dr, new canaan, ct 06840	41.1340069	-73.527137
696	573 cascade rd, new canaan, ct 06840	41.147863	-73.53048
697	1000 ponus rdg, new canaan, ct 06840	41.146729	-73.529096
698	928 ponus rdg, new canaan, ct 06840	41.1442621	-73.5280988
699	99 marshall ridge rd, new canaan, ct 06840	41.137944	-73.500473
700	117 marshall ridge rd, new canaan, ct 06840	41.137484	-73.5001599
701	201 marshall ridge rd, new canaan, ct 06840	41.137334	-73.501001
702	597 weed st, new canaan, ct 06840	41.140352	-73.501985
703	569 weed st, new canaan, ct 06840	41.139299	-73.501908
704	73 marshall ridge rd, new canaan, ct 06840	41.138952	-73.500566
705	131 marshall ridge rd, new canaan, ct 06840	41.136888	-73.499734
706	37 marshall ridge rd, new canaan, ct 06840	41.140189	-73.500933
707	25 marshall ridge rd, new canaan, ct 06840	41.1405109	-73.5010269
708	553 weed st, new canaan, ct 06840	41.1387716	-73.5019808
709	539 weed st, new canaan, ct 06840	41.138233	-73.5013589
710	15 marshall ridge rd, new canaan, ct 06840	41.1407809	-73.501141
711	609 weed st, new canaan, ct 06840	41.140652	-73.502208
